siteID,NumPeaks,MaxPSD,pheno_var,MV_ModTerra_Mean,MV_ModTerra_Max,MV_ModAqua_Mean,MV_ModAqua_Max,MV_Landsat_Mean,MV_Landsat_Max
2610,5,0.331778519,0.701313418,20.20062745,22.89359394,11.95917717,18.53976901,16.82617347,21.407349
2611,5,0.253169663,1.002165338,13.69127334,5.003757678,15.2061585,7.887093877,12.77920822,7.922350824
2668,6,0.320984865,0.669908329,38.51994333,9.548048242,33.46576079,14.77490933,15.9232785,13.46365571
2669,7,0.412470117,0.568108242,29.69136729,28.98765164,34.8591899,38.06680851,13.94813716,18.05379933
2672,6,0.148870052,0.604511524,30.74862027,22.20058308,26.2789953,9.190281877,11.12233789,14.45123303
2750,4,0.597274385,0.89416107,29.4651483,10.8361591,21.05903103,10.14467368,3.17406812,8.113935146
2752,5,0.316049475,0.542292857,43.23353373,78.31003259,29.25456532,43.7873345,11.1618191,30.16998238
2769,5,0.335236124,0.635428597,22.56834523,13.37386833,18.08486763,12.11752001,8.681918776,12.1246162
2776,9,0.419529039,0.6585466,30.57699889,26.41957069,26.22694274,18.53475912,17.84631895,38.85125004
2791,5,0.166083262,0.608904696,22.74092059,15.73713835,23.90704505,12.00851941,27.06826237,13.6078954
2792,8,0.44303085,1.229945284,13.12255823,7.251142197,14.75552429,9.360805145,19.98862769,9.463316509
2811,4,0.211414509,0.771292905,22.55113569,11.2006726,16.38517654,7.622106207,10.57981994,10.28759718
2812,6,0.373240021,0.584545524,22.89733674,24.03396677,21.96462615,24.52756486,4.931001684,5.578588205
3239,6,0.662678877,0.644982537,18.48809471,19.07604132,26.4418001,20.73916556,19.577371,43.31074406
3265,6,0.39322026,0.678816295,22.58657169,82.63703491,28.33198732,58.23139748,17.15433457,37.25833744
3275,6,0.127844341,0.7595582,11.15071208,6.141551618,8.889334215,5.704484866,14.50180704,14.77118902
3314,4,0.241952137,0.80130203,10.61303029,10.2173182,8.435812375,7.371141625,15.74257811,14.72579912
3317,6,0.435687798,1.312137473,15.19260602,13.34881429,14.99069056,11.46647698,11.73913355,12.55613054
3339,7,0.328047008,0.7247938,16.92024231,15.69990435,19.59487877,12.26346004,15.2839244,9.43239966
3340,6,0.18694345,0.713380166,9.283682393,12.38196592,8.96368391,9.056931424,6.776628993,8.56331792
3358,5,0.316092113,0.880593957,21.77168202,8.28949393,23.96303202,8.808854596,16.50145355,10.25963273
3360,2,0.060463982,0.856085115,9.644970167,17.93738859,9.067772125,16.27688463,13.4789254,18.73824449
3362,7,0.142380403,0.427664362,37.59009544,33.23644764,38.16736147,24.97331372,6.671314259,14.6693445
3366,4,0.158304625,0.522956612,30.78123475,56.13984926,33.35466813,28.6524827,15.70373558,49.51660102
3401,6,0.323940354,0.744177271,3.073108228,18.59606765,1.421625713,8.31145656,28.64030314,15.18376865
3403,6,0.321323362,0.645478499,16.41663623,26.2669313,16.13979545,28.12364634,21.99287988,23.43265176
3404,6,0.331484925,0.700454244,28.54410142,12.06265567,35.30721683,8.458340725,11.45603445,9.684428842
3405,8,0.586478985,1.386537472,14.04671592,8.409480059,11.77930022,12.1108625,5.019888996,6.400957757
3406,7,0.767511688,1.152637863,19.39003027,36.17050099,20.90968522,87.78275387,14.77386495,21.01633146
3408,6,0.403455757,0.618595258,25.60596753,17.2362591,30.80784377,16.37000377,8.929240442,13.96124679
3409,5,0.143488842,0.597759104,30.32137484,12.63426033,36.51942196,14.41234832,16.67155338,23.30483197
3411,7,0.168433682,0.659181742,25.20900754,31.85366107,38.35479948,25.51262156,16.50948771,18.28695415
3434,2,0.182908652,3.112412337,10.93562084,24.23115524,11.66174471,29.8871308,2.995745538,5.60820201
3436,5,0.289130733,0.874151245,14.73309269,5.450726969,20.93352557,6.52478076,18.18713765,12.92466037
3437,6,0.498847295,0.907898435,27.24862582,18.67847226,39.90694936,13.85326589,16.10420737,15.37045202
3438,5,0.504259573,1.431043449,11.97013006,5.901727537,12.19823634,5.458157317,4.4833092,7.11810307
3451,6,1.052478574,0.827245295,19.43189422,36.31527435,25.66287046,32.5868242,15.95315153,29.74464442
3452,4,0.305777678,0.952942056,10.19177039,36.92460185,12.62005147,29.16511319,11.64845072,20.2709047
3453,5,0.170359205,0.682698989,10.54971121,6.891684807,10.29036164,5.412329791,3.868080385,5.259567288
3454,5,0.139078455,1.885669931,17.03803905,80.78247026,21.30373509,15.70821919,14.6241892,33.70575903
3456,3,0.149844052,3.839453693,7.105493072,19.46812057,7.029150943,16.35691445,7.319260328,12.23792839
3467,6,0.237253023,0.535424184,21.44680062,43.10066279,27.66385967,27.22437362,11.3764599,20.40651199
3468,7,0.247045891,0.691052551,18.34439128,16.30207606,22.41824887,23.97974665,4.661334198,7.887909545
3469,8,1.532568229,4.320309144,13.25511449,12.9731881,11.28177643,8.851187876,7.780094426,10.04237929
3471,4,0.218333648,0.692114162,25.96246739,38.10954716,28.92678499,18.92326468,6.535720384,7.43998961
3483,5,0.393403287,1.185051294,11.16330078,38.17447219,15.02746582,28.22237575,15.38730924,16.91560838
3484,3,0.576423879,1.737390514,9.798290085,25.71042102,10.56992751,30.49545031,11.7483561,12.66243848
3486,2,0.409762977,1.062255712,15.37838265,40.22930209,14.7693214,44.90965383,12.1358792,42.47912268
3487,5,0.065587244,0.92904935,18.06372835,8.577852435,18.4239056,15.03829531,6.373416153,5.46187022
3492,7,0.010474977,0.562462006,9.016220023,5.17586408,8.545150401,4.372052156,4.075701461,4.301641659
3494,4,0.022258307,1.516985453,14.90931954,12.37934896,13.62344408,7.56184181,7.011664519,4.561739023
3496,2,0.025091988,1.472350439,15.01126867,9.97801222,12.7055141,8.611179301,7.882596716,5.317062566
3497,4,0.159135356,2.734930947,15.61073962,12.73248185,15.12095345,14.25755901,5.933331974,20.66616613
3502,6,0.18708303,4.938175098,17.67868777,18.37845116,15.79836021,18.15943419,4.232300615,45.6974709
3503,6,0.16149959,3.697490814,18.75251798,17.51099246,13.79061951,18.85897923,5.323645132,20.73388093
3504,6,0.09677191,2.748435735,7.776372664,5.769308954,8.997174875,7.558411683,5.335092587,5.137098727
3505,5,0.108086626,4.244314536,13.86996379,10.43137161,12.8793547,10.34557766,7.380387867,14.83981159
3506,3,0.038197277,2.006686196,7.802748482,5.794479831,7.154348184,5.196728762,3.224561077,3.580648435
3508,2,0.034151831,2.062422245,8.68445532,7.098495814,7.664171571,6.841038696,4.044268851,9.067295784
3511,3,0.010276141,1.352676047,13.54135533,10.42088306,12.50260875,10.43434254,8.917639472,8.294051138
3512,4,0.169768887,5.223262712,19.942085,16.15620593,13.53146731,12.67565466,4.543785643,14.52388982
3529,6,0.38508868,1.136503611,12.96338129,11.30243578,19.68531184,18.40640725,8.945612513,9.976223578
3530,5,0.174157311,2.423522983,8.089933036,13.46387987,6.908966028,9.965482514,1.424999725,13.96481632
3532,5,0.315713148,1.169815258,12.62557669,71.95443964,13.03530232,72.10854916,10.95570835,42.27578055
3544,5,0.219126755,1.740514103,11.25812521,9.940743415,19.34811241,17.4283441,3.66753234,10.92547567
3545,7,0.160378539,2.088584684,10.60086119,42.29593806,15.21480819,29.53977193,6.130226899,8.394224935
3547,6,0.32368769,0.580906625,41.02634298,29.28236963,27.91252979,36.13258096,27.70387867,26.80066731
3548,5,0.196720121,1.649607475,10.87751476,15.28836242,14.92562873,15.27046759,13.11506962,23.02495252
3562,5,0.492864122,0.937647177,21.64178757,16.78216367,20.31251877,15.86937672,11.39790599,9.969551887
3569,5,0.881818693,2.392998004,12.23913557,6.794074389,11.52363563,7.398402877,7.392956469,8.155218424
3570,8,0.292135018,1.442500051,5.839457817,6.497791135,7.7627356,3.965544144,6.813965197,5.663883236
3572,8,0.254818286,1.034216263,9.874086391,9.434158189,10.23641598,7.971353986,5.458996853,5.626960694
3573,6,0.34897391,2.12111627,4.448032048,5.008050463,7.273336372,10.03539189,3.085078372,3.766239263
3574,6,0.151067967,0.835686921,11.77069046,13.85895271,12.0557598,8.049325721,7.41317404,10.48715071
3575,6,0.121040292,0.696543897,15.78959848,17.46398642,13.45200409,15.76031507,5.632432311,6.282453185
3576,8,0.180272337,0.610830773,66.07957504,18.31360042,34.35625094,24.51166,14.2428631,14.38833289
3624,7,0.253855905,0.835336921,12.79314367,5.328062607,18.86458588,9.051639589,7.951972108,5.363511247
3627,8,0.55498907,1.060547125,23.66551908,42.2068229,17.11760411,19.39001743,23.80800381,7.70581147
3629,7,0.760833767,0.872635376,14.53025551,27.84394687,21.26623181,30.01072084,15.53935601,52.31354627
3630,1,0.123327809,3.441320489,5.969880601,11.89646233,6.174368257,14.99705246,6.545095199,12.98029565
3632,5,0.118479836,4.283676634,8.457879617,10.91613062,9.516488284,10.65460197,8.296544438,10.00691123
3636,8,0.105863734,2.239128325,10.09829154,8.722449427,10.83238012,8.392302975,7.499305271,6.93223248
3637,4,0.101962938,4.108867618,6.61059429,8.051153978,6.235101177,9.310364245,4.789527086,5.023882168
3638,6,0.164305649,3.620249218,15.46156172,15.97684555,19.2551238,16.71478106,6.048464378,7.664760345
3639,3,0.15752926,3.996432285,12.20405942,14.46897223,12.58152921,12.93652595,2.873010884,7.847058571
3640,5,0.177184126,3.397297523,16.19727851,32.40153057,15.16836784,28.43053831,10.05218574,21.98079247
3641,4,0.189589032,4.457623933,10.24849013,13.40921073,10.69214987,17.18790492,6.919795104,9.383007561
3643,5,0.173335581,3.52174823,11.83573925,15.92561007,8.984521234,10.47505277,5.343050946,9.019558054
3654,3,0.387841128,1.137250418,1.429595338,8.488871639,2.041029112,7.440829065,14.06305474,20.03398358
3655,7,0.623005144,1.518646366,-4.704659424,3.749528849,-4.363891739,4.844395855,-1.946027721,-0.000843346
3656,5,0.563587826,0.994640253,5.37573525,21.15456213,4.028369956,19.78966994,7.874982834,23.98517661
3657,8,0.241565129,0.767863902,11.78208637,9.985690541,13.06261824,7.741644791,8.045771652,7.054796146
3659,4,1.749310472,6.431103114,-14.23740576,0.405846714,-8.445397628,0.879017544,-8.187882241,-2.010673833
3660,8,0.152255626,0.806765448,10.95899814,7.232521924,10.66855912,6.005354291,6.942790553,9.758434497
3661,7,0.259932547,0.76513683,17.19229317,9.119195511,21.53223566,17.08157214,10.353847,7.491999863
3662,8,0.237584452,0.859101437,15.63379313,18.39835558,12.67164914,22.10087059,8.150920158,11.85271593
3663,4,0.569359702,1.363558834,9.49206674,11.1456119,11.78990432,7.381447506,6.003368106,8.022812947
3667,4,0.093546715,0.794638305,8.965669255,7.83395034,8.76280303,9.549051433,4.146108706,5.294824655
3670,6,0.257880932,1.260283535,14.71317571,11.13584737,20.89124968,9.878022169,19.55354773,11.09353082
3671,5,0.179607708,2.808954604,8.952673477,14.84209594,8.230550469,25.6665233,3.155313112,32.17308985
3672,7,0.156798524,3.359676372,13.78433287,12.68851133,16.85563613,11.09249579,6.409556497,13.8013885
3676,5,0.116777464,0.472580978,41.47003791,42.83188477,32.31640528,32.81888232,9.36934469,14.70375592
3678,5,0.170359205,0.682698989,12.47994631,9.221706654,17.05437291,7.065876673,13.32933832,10.44139539
3679,5,0.311023544,0.78947983,15.48673108,15.82688324,23.26946263,11.44489064,6.20299698,6.016025291
3681,3,0.144137283,0.36922195,67.79090957,81.24089696,44.9340735,72.43445309,18.39018336,33.20420356
3682,6,0.361698389,1.480652106,3.142856551,4.411992191,4.104611346,3.623646557,3.019857702,2.188046541
3683,5,0.324751637,0.87072892,18.63194273,16.67479677,16.76989318,14.39248887,4.273355961,3.625409563
3693,2,0.229925734,1.162268687,13.4950153,51.08508202,13.34046487,27.10630398,13.88809971,22.05999004
3694,7,0.124614825,0.725636877,10.14007635,6.14746638,9.536657502,8.979915353,6.711762254,7.032760805
3695,8,0.334206136,1.004873653,22.34822036,18.10606951,28.53397247,12.57120275,10.32635781,8.688282139
3702,6,0.469292154,0.673840003,15.59520803,8.247346907,12.32923406,13.63103687,15.06563842,30.12370815
3712,4,0.070218485,0.941812605,16.08373211,8.670454261,15.7018038,10.28047217,6.474483401,4.511013064
3713,5,0.206033483,0.858259878,15.72342876,13.8773278,14.93869477,20.08599486,7.306772111,14.25555688
3714,6,0.263567828,0.530411824,55.56802058,21.75030964,50.3418074,57.00404958,17.15259836,42.78192892
3715,2,0.156189659,0.813825835,12.84110636,16.78329882,12.40490931,25.13905677,18.44547353,63.66276273
3730,5,0.396583316,0.810918905,30.03882625,8.516468544,23.32165545,7.452041568,15.21785687,13.39229763
3731,8,0.191328558,0.745640371,14.77884134,14.67724966,13.70606199,13.36681272,12.94572205,18.17915229
3732,3,0.797184284,1.886855594,5.774064377,6.017026561,8.923183321,3.450657881,5.209611071,7.508419868
3733,5,0.506448572,0.822009564,26.93795507,11.31749205,22.02529542,20.76148762,12.64304438,13.27353863
3734,7,0.250739725,0.837991185,27.26525263,5.619103041,18.45521663,8.658400631,10.78412788,8.164753689
3735,6,0.210377268,0.799218353,12.63227,10.17672765,12.15917974,4.724220302,7.473117319,5.998790223
3736,4,0.982929852,0.980301477,12.62233228,22.30925282,13.54251919,25.10554979,17.60789991,11.82790425
3737,7,0.598496753,0.848452575,17.71420927,45.79037754,16.56564789,27.49379377,35.43936862,17.1907724
3738,5,0.168696221,0.675863564,19.68744823,50.89396999,11.3789403,33.88070831,8.133209774,43.1507764
3739,6,0.327722751,0.737347314,25.70118245,10.72868277,23.41807471,15.06031759,15.94966837,18.12375669
3740,7,0.176237628,0.734602588,35.72599277,16.22073583,20.35656632,25.89137131,18.31098236,98.56973608
3741,4,0.197213615,1.123059628,19.87160256,12.15642002,23.82754056,11.88570302,2.606283275,7.623224099
3742,5,0.281022014,1.420005783,14.96732663,25.53565517,17.66523542,34.94751362,6.33170217,11.16982824
3751,5,0.74886664,3.507342459,21.41842318,25.79344858,16.91460867,34.23883691,8.229107299,25.67966726
3752,7,0.178794312,0.650338859,32.24688618,35.00413195,24.33249123,85.61332216,25.01270991,68.57671827
3753,7,0.306247957,0.74187935,21.32045152,16.79811701,24.73768916,33.09725865,17.35575724,21.62084655
3755,5,0.439799887,1.037975775,7.756267177,8.147850738,3.812075516,5.001157197,4.887405998,6.752487409
3790,6,0.187272482,1.913724704,9.830572848,20.32779271,12.33487844,32.90751688,16.71966619,20.01046831
3791,7,0.168761563,1.387525278,14.68034324,81.58871525,12.48300267,25.63701919,16.57315976,24.08028467
3792,8,0.146780314,0.706808492,15.26633896,15.99483251,18.42401015,17.23353269,10.34031511,14.34359283
3793,7,0.387621574,0.645852676,15.93143497,19.35428108,20.00331731,19.63377714,16.401944,22.68613607
3794,4,0.211008613,0.564086571,32.14628655,44.50861297,41.76189478,17.37138142,22.81999065,65.29141419
3795,4,0.315223274,0.669874958,27.65773582,62.56869048,36.59672163,24.86155389,36.52946272,53.26730095
3798,5,0.610504356,0.945723916,24.39583952,28.55583993,15.98764737,16.99212766,24.85184311,45.87884212
3801,5,0.621036385,0.8790748,21.77945896,35.47696869,15.23806857,28.10033471,13.43808275,40.34785275
3802,3,0.729685862,1.057724479,26.89416461,60.49297454,24.08745376,25.97904328,29.3739847,42.15734635
3803,8,0.611724493,0.780560555,20.36892404,32.50674439,23.8769062,45.1535502,21.36284458,17.89569242
3804,6,0.57432511,0.931785975,22.9451349,59.3372957,18.27434259,52.68021039,49.67851943,42.27634078
3805,4,0.436667368,1.014285912,14.0324123,14.17021276,15.89068407,13.91025475,6.636062075,29.26869981
3807,6,0.452384429,0.853377039,22.84425688,40.79065841,15.31508137,19.95878475,17.13824117,20.90762369
3809,4,0.820614286,0.960221145,17.25771128,27.52091245,16.23642482,15.27454135,21.05852793,32.57344502
3810,7,1.214538926,1.165272138,24.67275561,30.24440569,23.16005832,28.35999787,26.00265985,156.8182574
3811,5,0.621036385,0.8790748,21.77945896,35.47696869,15.23806857,28.10033471,16.07163028,45.47867676
3812,7,1.064267709,0.803434955,18.1286803,24.72116019,19.7516233,20.74824045,18.47534888,13.03106509
3822,6,0.452384429,0.853377039,33.23552087,27.2549524,18.01516032,39.90444095,12.59499685,24.3353609
3823,6,0.224450443,0.539173416,45.25823564,23.54156536,47.37275488,27.01137918,18.93111035,54.3836381
3824,5,0.26089769,0.669539732,35.8642133,43.36442207,25.65736048,24.11604836,7.044089256,9.185126376
3828,7,0.231656603,0.542164668,11.58695279,18.32254065,10.79965029,18.67764392,6.511704124,12.19948142
3830,6,0.228374024,0.61976972,11.51245227,11.14911322,13.14918706,11.50014716,8.4782375,6.735336506
3832,9,0.141903114,0.557040761,16.62524925,15.02317477,19.52703033,12.32765579,13.788524,18.86325941
3834,4,0.212756944,0.526335469,42.56397346,68.29500844,28.07730372,22.86942225,21.29970046,25.42733372
3839,4,0.594555905,1.032350085,19.3717908,31.96322212,15.29044783,60.02563206,16.68059467,52.26668417
3840,7,0.214881875,2.737075899,9.291771059,32.08738331,10.94594867,21.38267847,2.342885378,17.46919281
3847,6,0.158077446,1.577490439,12.64042739,13.5746711,13.09883781,11.40004067,11.41534331,12.60722987
3848,3,0.677014549,2.626638504,9.528431797,9.86778741,10.74384711,12.05115287,10.08817213,26.81993557
3849,5,0.095090029,1.212529314,11.36039149,13.73394393,12.26645301,16.84749355,7.054360116,14.62856666
3850,5,0.106991999,1.149502479,18.80480108,27.25174994,15.24853761,14.97051186,10.06584709,12.23450767
3851,8,0.080336682,0.967908073,31.40805976,10.97476484,15.382356,4.28265894,15.08068628,27.24787742
3855,5,0.31751565,1.348366934,3.763480726,10.24924238,5.007597364,18.1074892,2.677554138,4.157592744
3857,6,0.431767512,1.097410952,20.43613191,88.69921932,15.27422851,64.20135946,20.92369299,102.5367653
3858,7,0.246884428,0.917685945,11.39543507,7.680327766,9.212388522,5.710034219,13.07747303,26.8666794
3859,6,0.331509719,0.803137078,24.15821624,17.33750718,19.51470319,22.21010579,22.94727611,72.47875715
3860,6,1.41525733,2.421313452,7.466331,8.965686754,3.983172608,10.18657178,9.232290211,11.36666553
3861,7,0.210492778,0.590713319,17.51929115,17.82783513,14.9129005,15.08986424,15.36578041,15.59934462
3862,4,0.615336866,0.946339473,17.80515644,9.29128991,16.42940323,13.8938144,12.61036374,14.05543378
3863,6,0.780245571,1.289790794,12.68858212,16.46415729,12.17631098,12.90144557,19.24307868,28.77247641
3864,5,0.392692171,1.214677263,6.692386872,7.810901244,6.328822996,6.506194205,2.913518887,3.936030598
3868,4,0.215418937,0.681278165,31.69707315,30.46165077,26.08353137,66.22558818,26.74802039,56.38885863
3869,3,0.171276598,1.214914152,12.81712339,64.65922904,16.00252527,39.16729292,8.679620381,84.70412117
3870,6,0.077588179,1.046635347,18.05513721,25.38747768,14.94586564,23.48275434,7.690816139,10.82503398
3871,7,0.168868918,2.440462198,16.83500212,24.27033477,11.9815526,29.24027814,9.374646711,28.3515937
3873,5,0.386514716,1.208449452,13.80443155,34.80928446,11.15976878,27.52620358,8.634196059,22.60967997
3874,5,0.247517339,0.995323022,12.31410545,38.30077177,14.7281307,35.29660763,29.47994967,26.23680037
3875,6,0.34897391,2.12111627,4.448032048,5.008050463,7.273336372,10.03539189,4.666618887,5.900322284
3876,6,0.566681784,1.165034388,19.74807063,56.64482236,17.96870456,51.78818129,9.716354533,36.23558566
3878,7,0.196143872,1.600477135,11.7297853,57.54642729,13.92427899,60.05789131,15.55217728,66.53568397
3880,5,0.241603516,1.267975366,5.83045162,6.612805108,7.0223745,13.41997094,-0.680941337,1.734824457
3881,2,0.46784802,1.319380465,12.61087988,10.76612665,11.12431899,12.77362016,3.30257777,5.215926807
3882,4,0.208904591,1.000575221,17.88247858,20.35876507,11.17439847,17.46283351,5.231347492,13.29771584
3883,6,0.153959099,1.297436291,14.09184092,56.91006106,14.17548068,32.54167779,19.89630676,29.94937246
3885,7,0.265873532,0.826299514,16.46430914,22.34764402,22.63144463,32.71761889,20.99351808,25.53075335
3886,5,0.198662059,0.722952897,15.66579283,10.71700794,15.82657453,21.12523804,15.32144633,13.29534419
3887,4,0.337028111,0.783703487,25.88152257,7.80193012,18.43373047,11.05788821,13.12906332,22.52550539
3888,5,0.250390848,1.735416919,7.035601608,7.198606251,5.828283377,5.030003429,9.062425936,5.35735143
3890,6,0.314120578,1.670814647,10.23489474,9.082924931,10.91115007,8.073159085,-0.322090241,2.615603662
3891,8,0.256022797,1.379568997,-1.328277413,2.771522439,0.632971919,7.205204455,10.16590805,11.68807078
3892,2,0.135523233,1.865652518,3.503007556,3.585205183,3.341930598,3.308156599,2.8748182,2.643075342
3893,2,0.311970833,0.837739963,12.50797879,13.9871951,11.40500331,14.86189259,7.500533894,6.449451721
3894,5,0.535941353,1.248122105,10.38897432,17.00970313,14.19360772,16.6838573,14.36579843,17.44307846
3895,7,0.52102485,1.227647924,15.42489441,9.407381511,19.56633806,11.45425764,10.38431718,13.90087318
3896,6,0.144796907,0.673978894,13.54237218,17.04098475,15.35926445,18.21057605,7.659256849,11.54509904
3897,6,0.818919524,1.034557565,18.19934985,31.46339204,20.57722703,25.97510984,9.213190628,17.3207249
3898,5,1.371147878,1.094764685,27.36276571,44.52161739,25.65389553,28.07030983,12.99983421,26.7365398
3909,5,0.353222751,1.279349572,13.54839476,10.69263842,10.46201806,9.556746429,4.564687527,29.09575142
3910,2,0.168316241,1.987607646,12.46096193,68.91276113,12.22746479,61.41922731,8.616918674,22.24261034
3911,5,0.252840631,1.112494463,19.41927281,85.26185073,27.29761229,39.73616735,30.65862443,133.2787989
3912,4,0.357157971,0.984105594,18.46739119,33.39985268,13.23437025,50.69435004,16.78892073,60.670268
3913,5,0.195902457,0.95904914,9.560348341,10.94535357,9.15947039,16.63748368,7.542292685,8.384616191
3915,7,0.271321103,1.254037625,16.88635653,61.89317763,15.40135521,45.98678581,18.53382857,58.72164392
3916,4,0.322392761,1.450899905,15.33188671,132.5354598,20.77661254,45.1794168,21.87995015,53.80355226
3917,6,0.380176406,1.550805545,15.38480065,34.78434004,16.30236506,48.83777195,20.21004968,60.55686793
3918,3,1.063886088,1.610150701,12.34760297,47.04604469,14.75545128,56.69609489,18.18332715,34.17647745
3919,5,0.198529599,1.368253304,15.79592057,31.61182767,16.76312009,32.09860743,6.703687505,20.76238628
3920,8,0.408450879,0.667102099,41.12635859,22.63704106,16.91605445,30.13740698,24.7447552,51.54258617
3930,7,0.26425831,0.806978406,22.25066052,6.152100973,22.05227531,6.751854692,17.98251885,13.41503491
3931,7,0.680661737,2.327185758,6.263990886,7.688110321,8.678813591,12.83345365,15.09883824,19.48699379
3932,6,0.250622073,1.143587352,6.907675132,16.70446156,7.191296738,22.13724874,4.019810168,9.224686549
3933,6,0.230843975,1.18984723,8.011007203,3.861072646,8.106459599,4.987489923,2.473466259,5.911772333
3934,4,1.033964908,1.784657246,11.70607032,9.48300417,16.59069254,13.57008996,24.83743692,59.54078446
3935,4,0.351027441,0.70208464,21.2186194,37.16235088,22.91078352,46.67842099,8.991170087,10.46629477
3936,3,0.32790016,0.526403219,29.92386369,122.905566,55.47356537,111.8085858,24.43744484,57.21322342
3955,5,0.342791864,0.646022432,20.70662367,26.50454624,22.6919273,25.40835853,14.202585,22.46095384
3957,6,0.157806076,0.663773425,17.6809337,16.07613341,27.16696872,8.877557573,10.27009212,11.28110434
3959,7,0.254568276,0.434815281,67.46176594,49.30697703,56.53961797,42.60088146,31.62102867,50.07145146
3961,4,0.169868387,0.437745362,57.67309982,35.23852259,40.95626272,24.30430262,23.83795658,39.49382765
3963,4,0.275164796,0.766575634,22.94653927,26.00946566,20.10504702,13.63171958,13.38796183,11.96017787
3964,3,0.196187242,0.463673254,31.80488411,60.62009283,31.17955949,44.63126442,26.1005372,27.93312725
3965,5,0.301590719,0.473714017,41.60967264,22.43018068,45.26664874,18.51586006,28.48712227,27.03962818
3980,2,0.445611226,0.707338591,17.17414487,26.75144409,14.08732195,19.9888282,17.5380806,18.71033761
3981,4,0.325924814,0.611985412,24.24074605,27.82765915,23.67764949,28.4670787,24.50093526,33.58775231
3982,7,0.387621574,0.645852676,24.24074605,27.82765915,23.67764949,28.4670787,21.66441984,27.45663781
3983,5,0.207605846,0.932281828,16.3738452,25.66587553,25.63531028,18.20664187,8.257147124,41.38792038
3984,5,0.207605846,0.932281828,15.67825483,14.33886906,26.05537438,34.95344523,7.852552268,30.62579458
3986,4,0.298960958,1.723073245,14.50998688,22.86962707,14.14443824,41.99627427,6.783146174,15.51851707
3987,5,0.172550577,1.419495236,19.87237562,59.63439435,11.76302816,42.53579586,11.46419013,17.45880468
3990,4,0.255502309,1.224159835,24.99460543,48.11755884,20.81302789,30.13113639,9.668454181,26.19241584
3991,6,0.280510733,0.629289764,23.81043513,22.29806149,33.83648377,37.4412803,10.42269496,15.79469683
3993,5,0.158464566,1.748392342,12.72153323,25.72417793,17.0588226,18.16012201,10.92827179,12.74186439
4008,5,0.224266573,1.204473484,6.75696098,4.766008506,8.42405876,7.372670388,6.769027702,7.556112846
4009,3,0.199470192,0.829348995,21.055493,6.886604171,17.10334682,10.27478136,12.98253794,6.248061634
4010,4,0.246889341,1.002118456,9.309171667,7.500496793,11.87817623,5.395900343,5.861925113,6.198412163
4011,5,0.196581369,0.919769648,9.187611825,10.31872195,9.253672768,8.124868854,7.115192263,14.62037516
4012,3,0.119517626,0.650060416,15.41442986,26.07761661,17.69053772,9.094573876,12.3066711,16.74888883
4014,7,0.301673723,1.071982919,18.25011746,47.16527042,16.04496593,46.53956961,12.6554702,15.05788609
4015,8,0.188421155,1.892757902,14.58963501,59.53635991,14.49983786,42.24871797,6.477441703,21.88868194
4018,5,0.211298376,1.924555655,12.04158712,34.68062358,13.25665474,57.94953153,8.727049524,17.44929701
4019,9,0.252142736,1.8166078,14.92921455,112.9101002,17.73093135,100.0307028,8.990621518,96.11818299
4020,9,0.360203016,1.257708861,14.4567643,69.24961451,14.78030459,62.21304235,11.57597595,42.87805209
4021,7,0.286198517,1.291999835,21.36949822,44.22457319,15.27354743,39.79261477,12.4466031,43.72415944
4024,7,0.254210358,1.445160232,11.67489366,75.49104064,11.46699046,53.7940492,10.09593464,22.78714309
4025,6,0.310433916,1.519617914,13.07273305,138.1289986,16.68457369,72.93614489,7.948509491,37.09823096
4026,5,0.355770559,3.044197198,8.998432673,8.686246536,9.724952248,8.8862669,9.670432612,6.840485144
4033,6,0.270111251,0.613256201,59.42041128,28.06729181,29.57074007,53.76318259,10.37812101,19.44176213
4034,4,0.547784426,1.151070881,21.2795799,46.08169291,22.36878047,33.6486176,11.86518923,16.84482205
4035,3,0.832566093,1.071871601,18.81535552,87.91137157,19.52022958,42.23430838,8.841424715,16.93325469
4050,5,0.325110651,1.347810709,18.66586591,14.79778985,14.76325508,14.05759412,8.451386197,12.03191365
4052,7,0.445735484,1.079462731,19.09466342,9.90694021,17.07371834,20.13401741,13.33637093,49.11668911
4053,5,0.848829232,2.153541705,8.933199813,24.00584601,10.27671272,18.06044236,12.33198364,8.647872875
4054,5,0.258080162,0.653655847,13.84499199,12.97480876,15.36696205,14.9690528,8.493614544,9.771684653
4055,7,0.354788441,0.847613008,14.29579892,22.62682206,7.932527085,15.21386151,8.001454599,9.654660584
4056,4,0.137021233,0.982130987,7.763958899,8.788310451,12.57496489,4.958247933,6.252931413,8.997243945
4057,4,0.142551257,0.825674833,11.34705774,15.46027973,13.54451747,18.49230222,7.271118701,9.168690191
4058,4,0.123114359,0.759771263,6.970474751,8.86012337,7.506285844,17.10259225,5.974641598,13.88452912
4059,8,0.147085967,1.946945857,4.089586018,4.481637792,4.24630331,4.412058492,5.866543489,3.037749747
4060,6,0.228765857,0.786965315,10.23190247,10.97778118,12.33814822,13.67166449,7.57969585,6.979962653
4062,6,0.198267811,0.766184322,7.333212212,12.5715473,7.710412239,16.58009148,6.503028727,8.735067362
4063,5,0.230418184,0.476403078,27.56845941,33.11210852,34.12191071,33.54762682,19.66848666,30.15059445
